ts_utc,ts_ms,date_cn,symbol,venue,base,bid,ask,mid,spread_bp,bid_sz,ask_sz,last,usdt_vol_24h,source,in_ours_top
2026-09-12T17:00:46.893Z,1789232446893,2026-09-13,SPYUSDT,perp,SPY,766.02,766.03,766.025,0.1305,0.13,2715.71,766.02,284638.9488,b-side,1
2026-09-12T17:00:46.893Z,1789232446893,2026-09-13,TSLAUSDT,perp,TSLA,366.17,366.18,366.175,0.2731,0.05,141.8,366.15,1266939.2788,b-side,1
2026-09-12T17:01:46.900Z,1789232506900,2026-09-13,AAPLUSDT,perp,AAPL,333.79,333.82,333.805,0.8987,7.12,0.37,333.78,1335424.0129,b-side,1
2026-09-12T17:01:46.900Z,1789232506900,2026-09-13,GOOGLUSDT,perp,GOOGL,339.87,339.9,339.885,0.8827,6.96,99.08,339.88,989759.4158,b-side,1
2026-09-12T17:01:46.900Z,1789232506900,2026-09-13,HOODUSDT,perp,HOOD,112.51,112.55,112.53,3.5546,21.16,0.4,112.54,351966.4325,b-side,1
2026-09-12T17:01:46.900Z,1789232506900,2026-09-13,METAUSDT,perp,META,650.13,650.2,650.165,1.0766,3.5,0.07,650.26,409473.6296,b-side,1
2026-09-12T17:01:46.900Z,1789232506900,2026-09-13,MRVLUSDT,perp,MRVL,237.57,237.58,237.575,0.4209,0.24,1208.86,237.47,1353608.962,b-side,1
2026-09-12T17:01:46.900Z,1789232506900,2026-09-13,NVDAUSDT,perp,NVDA,219.51,219.52,219.515,0.4555,3.84,1317.0,219.51,2413388.5236,b-side,1
2026-09-12T17:01:46.900Z,1789232506900,2026-09-13,QQQUSDT,perp,QQQ,716.51,716.52,716.515,0.1396,0.52,118.06,716.52,1453433.1934,b-side,1
2026-09-12T17:01:46.900Z,1789232506900,2026-09-13,RAAPLUSDT,spot,AAPL,332.34,332.71,332.525,11.127,0.8062,0.6468,332.34,7856.698292,b-side,1
2026-09-12T17:01:46.900Z,1789232506900,2026-09-13,RGOOGLUSDT,spot,GOOGL,339.04,339.31,339.175,7.9605,0.1475,0.1475,339.3,169.648049,b-side,1
2026-09-12T17:01:46.900Z,1789232506900,2026-09-13,RHOODUSDT,spot,HOOD,112.14,112.37,112.255,20.4891,2.0344,1.432,112.14,1058154432.8052182,b-side,1
2026-09-12T17:01:46.900Z,1789232506900,2026-09-13,RMETAUSDT,spot,META,647.4,648.84,648.12,22.2181,7.8349,9.0,648.7,3879.97682,b-side,1
2026-09-12T17:01:46.900Z,1789232506900,2026-09-13,RMRVLUSDT,spot,MRVL,236.13,236.96,236.54500000000002,35.0885,1.068,1.056,236.96,2754.52503,b-side,1
2026-09-12T17:01:46.900Z,1789232506900,2026-09-13,RNVDAUSDT,spot,NVDA,218.91,219.13,219.01999999999998,10.0447,1.0131,0.2122,218.91,22023.311707,b-side,1
2026-09-12T17:01:46.900Z,1789232506900,2026-09-13,RQQQUSDT,spot,QQQ,714.59,715.09,714.84,6.9946,25.0339,19.1315,715.09,468.741495,b-side,1
2026-09-12T17:01:46.900Z,1789232506900,2026-09-13,RSOXLUSDT,spot,SOXL,122.27,122.28,122.275,0.8178,5.0,200.0,122.28,2894773969.214765,b-side,1
2026-09-12T17:01:46.900Z,1789232506900,2026-09-13,RSPYUSDT,spot,SPY,764.34,765.72,765.03,18.0385,20.3839,28.0526,765.72,10.949796,b-side,1
2026-09-12T17:01:46.900Z,1789232506900,2026-09-13,RTSLAUSDT,spot,TSLA,365.19,365.45,365.32,7.117,36.6554,29.4216,365.45,6004.868725,b-side,1
2026-09-12T17:01:46.900Z,1789232506900,2026-09-13,SOXLUSDT,perp,SOXL,123.02,123.03,123.025,0.8128,7.71,91.19,123.01,13818291.7338,b-side,1
2026-09-12T17:01:46.900Z,1789232506900,2026-09-13,SPYUSDT,perp,SPY,766.02,766.03,766.025,0.1305,0.13,2715.71,766.02,284631.288,b-side,1
2026-09-12T17:01:46.900Z,1789232506900,2026-09-13,TSLAUSDT,perp,TSLA,366.05,366.08,366.065,0.8195,1.21,0.05,366.15,1266778.7001,b-side,1
2026-09-12T17:02:46.914Z,1789232566914,2026-09-13,AAPLUSDT,perp,AAPL,333.73,333.74,333.735,0.2996,153.42,0.36,333.74,1335490.3085,b-side,1
2026-09-12T17:02:46.914Z,1789232566914,2026-09-13,GOOGLUSDT,perp,GOOGL,339.87,339.9,339.885,0.8827,7.41,99.12,339.88,978386.4855,b-side,1
2026-09-12T17:02:46.914Z,1789232566914,2026-09-13,HOODUSDT,perp,HOOD,112.52,112.55,112.535,2.6658,56.76,0.4,112.54,351966.4325,b-side,1
2026-09-12T17:02:46.914Z,1789232566914,2026-09-13,METAUSDT,perp,META,650.05,650.07,650.06,0.3077,3.46,0.06,650.26,403893.6132,b-side,1
2026-09-12T17:02:46.914Z,1789232566914,2026-09-13,MRVLUSDT,perp,MRVL,237.53,237.54,237.535,0.421,0.23,124.77,237.47,1351727.6309,b-side,1
2026-09-12T17:02:46.914Z,1789232566914,2026-09-13,NVDAUSDT,perp,NVDA,219.51,219.52,219.515,0.4555,3.91,1136.47,219.51,2410715.6092,b-side,1
2026-09-12T17:02:46.914Z,1789232566914,2026-09-13,QQQUSDT,perp,QQQ,716.51,716.52,716.515,0.1396,0.07,118.46,716.52,1450294.524,b-side,1
2026-09-12T17:02:46.914Z,1789232566914,2026-09-13,RAAPLUSDT,spot,AAPL,332.34,332.71,332.525,11.127,0.8062,0.6468,332.34,7856.698292,b-side,1
2026-09-12T17:02:46.914Z,1789232566914,2026-09-13,RGOOGLUSDT,spot,GOOGL,339.04,339.31,339.175,7.9605,0.1475,0.1475,339.3,169.648049,b-side,1
2026-09-12T17:02:46.914Z,1789232566914,2026-09-13,RHOODUSDT,spot,HOOD,112.14,112.37,112.255,20.4891,2.0344,1.432,112.14,1058154432.8052182,b-side,1
2026-09-12T17:02:46.914Z,1789232566914,2026-09-13,RMETAUSDT,spot,META,647.4,648.84,648.12,22.2181,7.8349,9.0,648.7,3879.97682,b-side,1
2026-09-12T17:02:46.914Z,1789232566914,2026-09-13,RMRVLUSDT,spot,MRVL,236.13,236.96,236.54500000000002,35.0885,1.068,1.056,236.96,2754.52503,b-side,1
2026-09-12T17:02:46.914Z,1789232566914,2026-09-13,RNVDAUSDT,spot,NVDA,218.91,219.09,219.0,8.2192,1.0131,0.4613,218.91,22023.311707,b-side,1
2026-09-12T17:02:46.914Z,1789232566914,2026-09-13,RQQQUSDT,spot,QQQ,714.59,715.09,714.84,6.9946,25.0339,19.1315,715.09,468.741495,b-side,1
2026-09-12T17:02:46.914Z,1789232566914,2026-09-13,RSOXLUSDT,spot,SOXL,122.27,122.28,122.275,0.8178,5.0,200.0,122.28,2894773969.214765,b-side,1
2026-09-12T17:02:46.914Z,1789232566914,2026-09-13,RSPYUSDT,spot,SPY,764.34,765.72,765.03,18.0385,20.3839,28.0526,765.72,10.949796,b-side,1
2026-09-12T17:02:46.914Z,1789232566914,2026-09-13,RTSLAUSDT,spot,TSLA,365.19,365.45,365.32,7.117,36.6554,29.4216,365.45,6004.868725,b-side,1
2026-09-12T17:02:46.914Z,1789232566914,2026-09-13,SOXLUSDT,perp,SOXL,122.96,122.97,122.965,0.8132,701.24,11.34,123.0,13768257.8135,b-side,1
2026-09-12T17:02:46.914Z,1789232566914,2026-09-13,SPYUSDT,perp,SPY,766.02,766.03,766.025,0.1305,0.13,2715.71,766.02,284631.288,b-side,1
2026-09-12T17:02:46.914Z,1789232566914,2026-09-13,TSLAUSDT,perp,TSLA,365.98,366.03,366.005,1.3661,1.27,144.95,366.06,1266757.2239,b-side,1
2026-09-12T17:03:46.919Z,1789232626919,2026-09-13,AAPLUSDT,perp,AAPL,333.7,333.72,333.71000000000004,0.5993,294.84,0.6,333.74,1335323.0546,b-side,1
2026-09-12T17:03:46.919Z,1789232626919,2026-09-13,GOOGLUSDT,perp,GOOGL,339.87,339.9,339.885,0.8827,0.52,98.77,339.88,978331.8715,b-side,1
2026-09-12T17:03:46.919Z,1789232626919,2026-09-13,HOODUSDT,perp,HOOD,112.51,112.52,112.515,0.8888,63.85,0.19,112.52,351186.7081,b-side,1
2026-09-12T17:03:46.919Z,1789232626919,2026-09-13,METAUSDT,perp,META,650.04,650.07,650.0550000000001,0.4615,0.06,0.06,650.26,403711.8716,b-side,1
2026-09-12T17:03:46.919Z,1789232626919,2026-09-13,MRVLUSDT,perp,MRVL,237.53,237.54,237.535,0.421,0.2,120.96,237.47,1351546.4734,b-side,1
2026-09-12T17:03:46.919Z,1789232626919,2026-09-13,NVDAUSDT,perp,NVDA,219.49,219.5,219.495,0.4556,95.66,699.56,219.5,2410380.0821,b-side,1
2026-09-12T17:03:46.919Z,1789232626919,2026-09-13,QQQUSDT,perp,QQQ,716.51,716.52,716.515,0.1396,0.07,118.46,716.52,1450043.707,b-side,1
2026-09-12T17:03:46.919Z,1789232626919,2026-09-13,RAAPLUSDT,spot,AAPL,332.14,332.74,332.44,18.0484,0.9156,0.648,332.17,8392.139982,b-side,1
2026-09-12T17:03:46.919Z,1789232626919,2026-09-13,RGOOGLUSDT,spot,GOOGL,339.04,339.31,339.175,7.9605,0.1475,0.1475,339.3,169.648049,b-side,1
2026-09-12T17:03:46.919Z,1789232626919,2026-09-13,RHOODUSDT,spot,HOOD,112.14,112.37,112.255,20.4891,2.0344,1.432,112.14,1058154432.8052182,b-side,1
2026-09-12T17:03:46.919Z,1789232626919,2026-09-13,RMETAUSDT,spot,META,647.4,648.84,648.12,22.2181,7.8349,9.0,648.7,3879.97682,b-side,1
2026-09-12T17:03:46.919Z,1789232626919,2026-09-13,RMRVLUSDT,spot,MRVL,236.13,236.96,236.54500000000002,35.0885,1.068,1.056,236.96,2754.52503,b-side,1
2026-09-12T17:03:46.919Z,1789232626919,2026-09-13,RNVDAUSDT,spot,NVDA,218.91,219.09,219.0,8.2192,1.0131,0.4613,218.91,22023.311707,b-side,1
2026-09-12T17:03:46.919Z,1789232626919,2026-09-13,RQQQUSDT,spot,QQQ,714.59,715.09,714.84,6.9946,25.0339,19.1315,715.09,468.741495,b-side,1
2026-09-12T17:03:46.919Z,1789232626919,2026-09-13,RSOXLUSDT,spot,SOXL,122.27,122.28,122.275,0.8178,5.0,200.0,122.28,2894773969.214765,b-side,1
2026-09-12T17:03:46.919Z,1789232626919,2026-09-13,RSPYUSDT,spot,SPY,764.34,765.72,765.03,18.0385,20.3839,28.0526,765.72,10.949796,b-side,1
2026-09-12T17:03:46.919Z,1789232626919,2026-09-13,RTSLAUSDT,spot,TSLA,365.19,365.45,365.32,7.117,36.6554,29.4216,365.45,6004.868725,b-side,1
2026-09-12T17:03:46.919Z,1789232626919,2026-09-13,SOXLUSDT,perp,SOXL,122.9,122.91,122.905,0.8136,627.32,10.61,122.92,13760198.0262,b-side,1
2026-09-12T17:03:46.919Z,1789232626919,2026-09-13,SPYUSDT,perp,SPY,766.02,766.03,766.025,0.1305,0.13,2715.71,766.02,284631.288,b-side,1
2026-09-12T17:03:46.919Z,1789232626919,2026-09-13,TSLAUSDT,perp,TSLA,366.01,366.03,366.02,0.5464,7.7,0.05,366.06,1261545.1745,b-side,1
2026-09-12T17:04:46.933Z,1789232686933,2026-09-13,AAPLUSDT,perp,AAPL,333.7,333.73,333.71500000000003,0.899,289.8,0.54,333.74,1335323.0546,b-side,1
2026-09-12T17:04:46.933Z,1789232686933,2026-09-13,GOOGLUSDT,perp,GOOGL,339.87,339.88,339.875,0.2942,25.55,0.76,339.88,978229.4669,b-side,1
2026-09-12T17:04:46.933Z,1789232686933,2026-09-13,HOODUSDT,perp,HOOD,112.52,112.55,112.535,2.6658,56.34,0.4,112.52,351141.3881,b-side,1
2026-09-12T17:04:46.933Z,1789232686933,2026-09-13,METAUSDT,perp,META,650.03,650.06,650.045,0.4615,6.89,0.03,650.26,403685.9122,b-side,1
2026-09-12T17:04:46.933Z,1789232686933,2026-09-13,MRVLUSDT,perp,MRVL,237.44,237.45,237.445,0.4212,0.2,87.8,237.47,1347276.5862,b-side,1
2026-09-12T17:04:46.933Z,1789232686933,2026-09-13,NVDAUSDT,perp,NVDA,219.49,219.5,219.495,0.4556,85.18,3.25,219.49,2409946.0595,b-side,1
2026-09-12T17:04:46.933Z,1789232686933,2026-09-13,QQQUSDT,perp,QQQ,716.48,716.49,716.485,0.1396,0.79,0.18,716.52,1450029.3736,b-side,1
2026-09-12T17:04:46.933Z,1789232686933,2026-09-13,RAAPLUSDT,spot,AAPL,331.45,332.81,332.13,40.9478,5.7127,0.9422,331.49,9346.729096,b-side,1
2026-09-12T17:04:46.933Z,1789232686933,2026-09-13,RGOOGLUSDT,spot,GOOGL,339.04,339.31,339.175,7.9605,0.1475,0.1475,339.3,169.648049,b-side,1
2026-09-12T17:04:46.933Z,1789232686933,2026-09-13,RHOODUSDT,spot,HOOD,112.14,112.37,112.255,20.4891,2.0344,1.432,112.14,1058154432.8052182,b-side,1
2026-09-12T17:04:46.933Z,1789232686933,2026-09-13,RMETAUSDT,spot,META,647.4,648.84,648.12,22.2181,7.8349,9.0,648.7,3879.97682,b-side,1
2026-09-12T17:04:46.933Z,1789232686933,2026-09-13,RMRVLUSDT,spot,MRVL,236.13,237.01,236.57,37.1983,1.068,0.96,236.96,2754.52503,b-side,1
2026-09-12T17:04:46.933Z,1789232686933,2026-09-13,RNVDAUSDT,spot,NVDA,218.91,219.09,219.0,8.2192,1.0131,0.4613,218.91,22023.311707,b-side,1
2026-09-12T17:04:46.933Z,1789232686933,2026-09-13,RQQQUSDT,spot,QQQ,714.59,715.09,714.84,6.9946,25.0339,19.1315,715.09,468.741495,b-side,1
2026-09-12T17:04:46.933Z,1789232686933,2026-09-13,RSOXLUSDT,spot,SOXL,122.27,122.28,122.275,0.8178,5.0,200.0,122.28,2894773969.214765,b-side,1
2026-09-12T17:04:46.933Z,1789232686933,2026-09-13,RSPYUSDT,spot,SPY,764.34,765.72,765.03,18.0385,20.3839,28.0526,765.72,10.949796,b-side,1
2026-09-12T17:04:46.933Z,1789232686933,2026-09-13,RTSLAUSDT,spot,TSLA,365.19,365.45,365.32,7.117,36.6554,29.4216,365.45,6004.868725,b-side,1
2026-09-12T17:04:46.933Z,1789232686933,2026-09-13,SOXLUSDT,perp,SOXL,122.84,122.85,122.845,0.814,1059.61,5.55,122.86,13735456.2452,b-side,1
2026-09-12T17:04:46.933Z,1789232686933,2026-09-13,SPYUSDT,perp,SPY,766.03,766.04,766.035,0.1305,0.42,2720.69,766.02,284631.288,b-side,1
2026-09-12T17:04:46.933Z,1789232686933,2026-09-13,TSLAUSDT,perp,TSLA,366.07,366.1,366.08500000000004,0.8195,6.49,0.18,366.06,1256927.8192,b-side,1
2026-09-12T17:05:46.943Z,1789232746943,2026-09-13,AAPLUSDT,perp,AAPL,333.71,333.73,333.72,0.5993,7.12,0.39,333.74,1335292.9595,b-side,1
2026-09-12T17:05:46.943Z,1789232746943,2026-09-13,GOOGLUSDT,perp,GOOGL,339.89,339.9,339.895,0.2942,6.79,76.94,339.86,978460.5781,b-side,1
2026-09-12T17:05:46.943Z,1789232746943,2026-09-13,HOODUSDT,perp,HOOD,112.52,112.55,112.535,2.6658,56.34,75.03,112.52,351141.3881,b-side,1
2026-09-12T17:05:46.943Z,1789232746943,2026-09-13,METAUSDT,perp,META,650.03,650.08,650.0550000000001,0.7692,3.43,0.07,650.26,403659.9472,b-side,1
2026-09-12T17:05:46.943Z,1789232746943,2026-09-13,MRVLUSDT,perp,MRVL,237.47,237.49,237.48000000000002,0.8422,0.2,585.72,237.47,1347276.5862,b-side,1
2026-09-12T17:05:46.943Z,1789232746943,2026-09-13,NVDAUSDT,perp,NVDA,219.49,219.5,219.495,0.4556,80.66,22.73,219.5,2408874.0313,b-side,1
2026-09-12T17:05:46.943Z,1789232746943,2026-09-13,QQQUSDT,perp,QQQ,716.48,716.49,716.485,0.1396,0.29,0.31,716.52,1450029.3736,b-side,1
2026-09-12T17:05:46.943Z,1789232746943,2026-09-13,RAAPLUSDT,spot,AAPL,331.45,332.81,332.13,40.9478,5.7127,0.9422,331.49,9346.729096,b-side,1
2026-09-12T17:05:46.943Z,1789232746943,2026-09-13,RGOOGLUSDT,spot,GOOGL,339.04,339.31,339.175,7.9605,0.1475,0.1475,339.3,169.648049,b-side,1
2026-09-12T17:05:46.943Z,1789232746943,2026-09-13,RHOODUSDT,spot,HOOD,112.14,112.37,112.255,20.4891,2.0344,1.432,112.14,1058154432.8052182,b-side,1
2026-09-12T17:05:46.943Z,1789232746943,2026-09-13,RMETAUSDT,spot,META,647.4,648.84,648.12,22.2181,7.8349,9.0,648.7,3879.97682,b-side,1
2026-09-12T17:05:46.943Z,1789232746943,2026-09-13,RMRVLUSDT,spot,MRVL,236.13,237.01,236.57,37.1983,1.068,0.96,236.96,2774.619238,b-side,1
2026-09-12T17:05:46.943Z,1789232746943,2026-09-13,RNVDAUSDT,spot,NVDA,218.91,219.08,218.995,7.7627,1.0131,0.2122,219.09,22043.40226,b-side,1
2026-09-12T17:05:46.943Z,1789232746943,2026-09-13,RQQQUSDT,spot,QQQ,714.59,715.09,714.84,6.9946,25.0339,19.1315,715.09,468.741495,b-side,1
2026-09-12T17:05:46.943Z,1789232746943,2026-09-13,RSOXLUSDT,spot,SOXL,122.27,122.28,122.275,0.8178,5.0,200.0,122.28,2894773969.214765,b-side,1
2026-09-12T17:05:46.943Z,1789232746943,2026-09-13,RSPYUSDT,spot,SPY,764.34,765.72,765.03,18.0385,20.3839,28.0526,765.72,10.949796,b-side,1
2026-09-12T17:05:46.943Z,1789232746943,2026-09-13,RTSLAUSDT,spot,TSLA,365.19,365.45,365.32,7.117,36.6554,29.4216,365.45,6004.868725,b-side,1
2026-09-12T17:05:46.943Z,1789232746943,2026-09-13,SOXLUSDT,perp,SOXL,122.91,122.92,122.91499999999999,0.8136,9.27,97.94,122.83,13735979.5416,b-side,1
2026-09-12T17:05:46.943Z,1789232746943,2026-09-13,SPYUSDT,perp,SPY,766.03,766.04,766.035,0.1305,0.42,2715.42,766.02,284631.288,b-side,1
2026-09-12T17:05:46.943Z,1789232746943,2026-09-13,TSLAUSDT,perp,TSLA,366.07,366.1,366.08500000000004,0.8195,6.49,0.18,366.06,1245260.532,b-side,1
2026-09-12T17:06:46.949Z,1789232806949,2026-09-13,AAPLUSDT,perp,AAPL,333.74,333.75,333.745,0.2996,0.68,0.34,333.78,1334720.0089,b-side,1
2026-09-12T17:06:46.949Z,1789232806949,2026-09-13,GOOGLUSDT,perp,GOOGL,339.9,339.91,339.905,0.2942,6.79,112.45,339.86,977392.3967,b-side,1
2026-09-12T17:06:46.949Z,1789232806949,2026-09-13,HOODUSDT,perp,HOOD,112.51,112.52,112.515,0.8888,63.85,0.4,112.52,349581.9023,b-side,1
2026-09-12T17:06:46.949Z,1789232806949,2026-09-13,METAUSDT,perp,META,650.06,650.13,650.095,1.0768,0.07,0.07,650.26,403510.6936,b-side,1
2026-09-12T17:06:46.949Z,1789232806949,2026-09-13,MRVLUSDT,perp,MRVL,237.44,237.45,237.445,0.4212,0.2,252.66,237.47,1341543.0282,b-side,1
2026-09-12T17:06:46.949Z,1789232806949,2026-09-13,NVDAUSDT,perp,NVDA,219.49,219.5,219.495,0.4556,80.66,22.61,219.5,2406456.5645,b-side,1
2026-09-12T17:06:46.949Z,1789232806949,2026-09-13,QQQUSDT,perp,QQQ,716.5,716.51,716.505,0.1396,0.28,0.74,716.52,1441270.3466,b-side,1
2026-09-12T17:06:46.949Z,1789232806949,2026-09-13,RAAPLUSDT,spot,AAPL,331.45,332.81,332.13,40.9478,5.7127,0.9422,331.49,9346.729096,b-side,1
2026-09-12T17:06:46.949Z,1789232806949,2026-09-13,RGOOGLUSDT,spot,GOOGL,339.04,339.31,339.175,7.9605,0.1475,0.1475,339.3,169.648049,b-side,1
2026-09-12T17:06:46.949Z,1789232806949,2026-09-13,RHOODUSDT,spot,HOOD,112.14,112.37,112.255,20.4891,2.0344,1.432,112.14,1058154432.8052182,b-side,1
2026-09-12T17:06:46.949Z,1789232806949,2026-09-13,RMETAUSDT,spot,META,647.4,648.84,648.12,22.2181,7.8349,9.0,648.7,3879.97682,b-side,1
2026-09-12T17:06:46.949Z,1789232806949,2026-09-13,RMRVLUSDT,spot,MRVL,236.13,237.01,236.57,37.1983,1.068,0.96,236.96,2774.619238,b-side,1
2026-09-12T17:06:46.949Z,1789232806949,2026-09-13,RNVDAUSDT,spot,NVDA,218.91,219.07,218.99,7.3063,1.0131,0.3696,219.09,22043.40226,b-side,1
2026-09-12T17:06:46.949Z,1789232806949,2026-09-13,RQQQUSDT,spot,QQQ,714.59,715.09,714.84,6.9946,25.0339,19.1315,715.09,468.741495,b-side,1
2026-09-12T17:06:46.949Z,1789232806949,2026-09-13,RSOXLUSDT,spot,SOXL,122.27,122.28,122.275,0.8178,5.0,200.0,122.28,2894773969.214765,b-side,1
2026-09-12T17:06:46.949Z,1789232806949,2026-09-13,RSPYUSDT,spot,SPY,764.34,765.72,765.03,18.0385,20.3839,28.0526,765.72,10.949796,b-side,1
2026-09-12T17:06:46.949Z,1789232806949,2026-09-13,RTSLAUSDT,spot,TSLA,365.19,365.45,365.32,7.117,36.6554,29.4216,365.45,6004.868725,b-side,1
2026-09-12T17:06:46.949Z,1789232806949,2026-09-13,SOXLUSDT,perp,SOXL,122.88,122.89,122.88499999999999,0.8138,15.76,89.88,122.88,13725499.8969,b-side,1
2026-09-12T17:06:46.949Z,1789232806949,2026-09-13,SPYUSDT,perp,SPY,766.03,766.04,766.035,0.1305,0.42,2715.42,766.02,284631.288,b-side,1
2026-09-12T17:06:46.949Z,1789232806949,2026-09-13,TSLAUSDT,perp,TSLA,366.07,366.1,366.08500000000004,0.8195,6.49,0.18,366.06,1245213.0924,b-side,1
2026-09-12T17:07:46.953Z,1789232866953,2026-09-13,AAPLUSDT,perp,AAPL,333.74,333.75,333.745,0.2996,0.26,0.66,333.74,1334271.7628,b-side,1
2026-09-12T17:07:46.953Z,1789232866953,2026-09-13,GOOGLUSDT,perp,GOOGL,339.9,339.91,339.905,0.2942,7.24,112.45,339.86,974671.4765,b-side,1
2026-09-12T17:07:46.953Z,1789232866953,2026-09-13,HOODUSDT,perp,HOOD,112.5,112.52,112.50999999999999,1.7776,68.09,0.42,112.52,337146.1213,b-side,1
2026-09-12T17:07:46.953Z,1789232866953,2026-09-13,METAUSDT,perp,META,650.06,650.13,650.095,1.0768,0.07,0.07,650.26,403387.2526,b-side,1
2026-09-12T17:07:46.953Z,1789232866953,2026-09-13,MRVLUSDT,perp,MRVL,237.44,237.45,237.445,0.4212,0.2,252.66,237.47,1330068.0156,b-side,1
2026-09-12T17:07:46.953Z,1789232866953,2026-09-13,NVDAUSDT,perp,NVDA,219.49,219.5,219.495,0.4556,6.64,23.57,219.5,2388193.0694,b-side,1
2026-09-12T17:07:46.953Z,1789232866953,2026-09-13,QQQUSDT,perp,QQQ,716.5,716.51,716.505,0.1396,0.28,0.68,716.52,1439148.0826,b-side,1
2026-09-12T17:07:46.953Z,1789232866953,2026-09-13,RAAPLUSDT,spot,AAPL,331.45,332.81,332.13,40.9478,5.7127,0.9422,331.49,9346.729096,b-side,1
2026-09-12T17:07:46.953Z,1789232866953,2026-09-13,RGOOGLUSDT,spot,GOOGL,339.04,339.31,339.175,7.9605,0.1475,0.1475,339.3,169.648049,b-side,1
2026-09-12T17:07:46.953Z,1789232866953,2026-09-13,RHOODUSDT,spot,HOOD,112.14,112.37,112.255,20.4891,2.0344,1.432,112.14,1058154432.8052182,b-side,1
2026-09-12T17:07:46.953Z,1789232866953,2026-09-13,RMETAUSDT,spot,META,647.4,648.84,648.12,22.2181,7.8349,9.0,648.7,3879.97682,b-side,1
2026-09-12T17:07:46.953Z,1789232866953,2026-09-13,RMRVLUSDT,spot,MRVL,236.13,237.01,236.57,37.1983,1.068,0.96,236.96,2774.619238,b-side,1
2026-09-12T17:07:46.953Z,1789232866953,2026-09-13,RNVDAUSDT,spot,NVDA,218.91,219.07,218.99,7.3063,1.0131,0.3696,219.09,22043.40226,b-side,1
2026-09-12T17:07:46.953Z,1789232866953,2026-09-13,RQQQUSDT,spot,QQQ,714.59,715.09,714.84,6.9946,25.0339,19.1315,715.09,468.741495,b-side,1
2026-09-12T17:07:46.953Z,1789232866953,2026-09-13,RSOXLUSDT,spot,SOXL,122.27,122.28,122.275,0.8178,5.0,200.0,122.28,2894773969.214765,b-side,1
2026-09-12T17:07:46.953Z,1789232866953,2026-09-13,RSPYUSDT,spot,SPY,764.34,765.72,765.03,18.0385,20.3839,28.0526,765.72,10.949796,b-side,1
2026-09-12T17:07:46.953Z,1789232866953,2026-09-13,RTSLAUSDT,spot,TSLA,365.19,365.45,365.32,7.117,36.6554,29.4216,365.45,6004.868725,b-side,1
2026-09-12T17:07:46.953Z,1789232866953,2026-09-13,SOXLUSDT,perp,SOXL,122.9,122.91,122.905,0.8136,9.31,92.18,122.88,13528080.4497,b-side,1
2026-09-12T17:07:46.953Z,1789232866953,2026-09-13,SPYUSDT,perp,SPY,766.03,766.04,766.035,0.1305,0.42,2715.42,766.02,283367.1088,b-side,1
2026-09-12T17:07:46.953Z,1789232866953,2026-09-13,TSLAUSDT,perp,TSLA,366.1,366.12,366.11,0.5463,1.09,146.42,366.12,1210502.353,b-side,1
2026-09-12T17:08:46.957Z,1789232926957,2026-09-13,AAPLUSDT,perp,AAPL,333.71,333.72,333.71500000000003,0.2997,21.63,0.4,333.74,1334148.0307,b-side,1
2026-09-12T17:08:46.957Z,1789232926957,2026-09-13,GOOGLUSDT,perp,GOOGL,339.9,339.91,339.905,0.2942,6.79,112.6,339.86,944462.4405,b-side,1
2026-09-12T17:08:46.957Z,1789232926957,2026-09-13,HOODUSDT,perp,HOOD,112.52,112.54,112.53,1.7773,56.34,0.4,112.53,335353.8765,b-side,1
2026-09-12T17:08:46.957Z,1789232926957,2026-09-13,METAUSDT,perp,META,650.06,650.13,650.095,1.0768,0.07,0.07,650.26,403192.3108,b-side,1
2026-09-12T17:08:46.957Z,1789232926957,2026-09-13,MRVLUSDT,perp,MRVL,237.44,237.45,237.445,0.4212,0.2,252.66,237.47,1321915.3461,b-side,1
2026-09-12T17:08:46.957Z,1789232926957,2026-09-13,NVDAUSDT,perp,NVDA,219.49,219.5,219.495,0.4556,80.7,2.0,219.5,2385218.528,b-side,1
2026-09-12T17:08:46.957Z,1789232926957,2026-09-13,QQQUSDT,perp,QQQ,716.5,716.51,716.505,0.1396,0.6,0.68,716.52,1439148.0826,b-side,1
2026-09-12T17:08:46.957Z,1789232926957,2026-09-13,RAAPLUSDT,spot,AAPL,331.45,332.81,332.13,40.9478,5.7127,0.9422,331.49,9346.729096,b-side,1
2026-09-12T17:08:46.957Z,1789232926957,2026-09-13,RGOOGLUSDT,spot,GOOGL,339.04,339.31,339.175,7.9605,0.1475,0.1475,339.3,169.648049,b-side,1
2026-09-12T17:08:46.957Z,1789232926957,2026-09-13,RHOODUSDT,spot,HOOD,112.14,112.37,112.255,20.4891,2.0344,1.432,112.14,1058154432.8052182,b-side,1
2026-09-12T17:08:46.957Z,1789232926957,2026-09-13,RMETAUSDT,spot,META,647.4,648.84,648.12,22.2181,7.8349,9.0,648.7,3879.97682,b-side,1
2026-09-12T17:08:46.957Z,1789232926957,2026-09-13,RMRVLUSDT,spot,MRVL,236.13,237.01,236.57,37.1983,1.068,0.96,236.96,2774.619238,b-side,1
2026-09-12T17:08:46.957Z,1789232926957,2026-09-13,RNVDAUSDT,spot,NVDA,218.91,219.17,219.04,11.87,1.0131,0.2122,219.09,22043.40226,b-side,1
2026-09-12T17:08:46.957Z,1789232926957,2026-09-13,RQQQUSDT,spot,QQQ,714.59,715.09,714.84,6.9946,25.0339,19.1315,715.09,468.741495,b-side,1
